"Time","Subsystem #1|Branch Currents|MAINIA","Subsystem #1|Branch Currents|MAINIB","Subsystem #1|Branch Currents|MAINIC","Subsystem #1|Node Voltages|S1) M1","Subsystem #1|Node Voltages|S1) M2","Subsystem #1|Node Voltages|S1) M3"
0.03733184,0.1077950448,-0.0393425338,-0.05095107108,1.472755432,8.397276878,-9.886296272
0.0374985,0.1068990156,-0.02669212222,-0.06148603186,0.8036667109,8.79433918,-9.613985062
0.03766516,0.1055180579,-0.01393405441,-0.07171664387,0.1313558817,9.156801224,-9.303789139
0.03783182,0.1036651209,-0.001131269848,-0.08159717172,-0.5415562987,9.483237267,-8.956905365
0.03799848,0.1013578027,0.01165312156,-0.09108614922,-1.212255597,9.772274971,-8.574773788
0.03816514,0.09861668944,0.02435702085,-0.1001458168,-1.878399611,10.02291203,-8.158734322
0.0383318,0.09546425194,0.03692032397,-0.1087420657,-2.537307262,10.23410416,-7.710427761
0.03849846,0.09192579985,0.04928494617,-0.1168453395,-3.18638134,10.40499878,-7.231602192
0.03866512,0.08802831918,0.06139551103,-0.1244300678,-3.82306385,10.5348959,-6.72412014
0.03883178,0.08380059898,0.07319956273,-0.1314751357,-4.444812775,10.62324715,-6.189977169
0.03899844,0.0792722255,0.08464806527,-0.1379633546,-5.049137592,10.66967201,-5.631288052
0.0391651,0.0744728297,0.09569573402,-0.1438810527,-5.63363266,10.67396069,-5.050254345
0.03933176,0.06943202019,0.1063012034,-0.1492179036,-6.195959568,10.63606548,-4.449168682
0.03949842,0.0641785562,0.1164270118,-0.1539663672,-6.733881474,10.55614281,-3.830425739
0.03966508,0.05873972923,0.1260398477,-0.1581212431,-7.245253086,10.43449306,-3.196470022
0.03983174,0.05314121395,0.1351104081,-0.1616792232,-7.728041172,10.27158356,-2.549805164
0.0399984,0.0474068597,0.1436131448,-0.1646386534,-8.180315971,10.06804848,-1.893000364
0.04016506,0.04155832529,0.1515260637,-0.1669986993,-8.600268364,9.824679375,-1.22865665
0.04033172,0.03561516479,0.1588302553,-0.1687591523,-8.986217499,9.542422295,-0.5594033599
0.04049838,0.02959481254,0.1655097902,-0.1699201763,-9.336615562,9.222387314,0.1120951399
0.04066504,0.02351267263,0.1715509742,-0.1704817712,-9.650060654,8.865833282,0.7831704021
0.0408317,0.01738291234,0.1769426465,-0.1704446971,-9.925186157,8.474283218,1.450929165
0.04099836,0.01121776085,0.1816749275,-0.1698086709,-10.16110039,8.049105644,2.113105297
0.04116502,0.005028120242,0.18573834,-0.1685720384,-10.35680294,7.592054844,2.766939878
0.04133168,-0.001175673446,0.1891249865,-0.1667337418,-10.51153088,7.10496664,3.409820318
0.04149834,-0.007383324672,0.1918271631,-0.16429241,-10.62469006,6.589778423,4.039216042
0.041665,-0.0135838706,0.1938381642,-0.1612480432,-10.69581985,6.048556328,4.652596474
0.04183166,-0.01976579987,0.1951517761,-0.1576012522,-10.72464371,5.483484268,5.247495651
0.04199832,-0.0259162914,0.1957617551,-0.1533535868,-10.71105194,4.896804333,5.821557999
0.04216498,-0.03202091157,0.1956626624,-0.1485086381,-10.65509129,4.290840626,6.372508526
0.04233164,-0.03806339577,0.1948496848,-0.1430722326,-10.55702782,3.668030739,6.898164749
0.0424983,-0.04402547702,0.1933184415,-0.1370524019,-10.41725922,3.030843019,7.396460533
0.04266496,-0.04988689721,0.1910658032,-0.1304600537,-10.2363739,2.381803513,7.865454197
0.04283162,-0.05562511086,0.1880901456,-0.1233098805,-10.01512432,1.723497033,8.303301811
0.04299828,-0.06121534854,0.1843913198,-0.1156199351,-9.75440979,1.058532476,8.708296776
0.04316494,-0.06663090736,0.179971382,-0.1074124575,-9.455280304,0.3895276189,9.078867912
0.0433316,-0.07184335589,0.174835071,-0.09871391952,-9.118929863,-0.2808815539,9.413571358
0.04349826,-0.07682293653,0.1689900458,-0.08955504,-8.746796608,-0.9498656988,9.711007118
0.04366492,-0.08153961599,0.1624487638,-0.0799715966,-8.340143204,-1.615224838,9.970234871
0.04383158,-0.08596201241,0.1552255452,-0.07000249624,-7.900717258,-2.274071693,10.19011784
0.04399824,-0.09005878121,0.1473385394,-0.05969065055,-7.430204391,-2.923928261,10.36986065
0.0441649,-0.09379975498,0.1388111264,-0.04908305034,-6.930474281,-3.562232256,10.50877285
0.04433156,-0.09715609252,0.129671067,-0.03822978958,-6.403513432,-4.186468601,10.60632038
0.04449822,-0.1001008227,0.119950749,-0.02718395554,-5.851388454,-4.794204712,10.66213703
0.04466488,-0.1026099995,0.1096879244,-0.01600090787,-5.276271343,-5.383058071,10.67601585
0.04483154,-0.1046628132,0.09892487526,-0.004737779032,-4.680430412,-5.950705051,10.64790344
0.0449982,-0.1062418818,0.08770810068,0.00654741656,-4.066185474,-6.494914055,10.57788944
0.04516486,-0.1073339134,0.07608816773,0.01779647917,-3.435946941,-7.013566017,10.46625996
0.04533152,-0.1079301015,0.06411936879,0.02895182185,-2.792185068,-7.504615307,10.31344223
0.04549818,-0.1080258489,0.0518588163,0.03995699808,-2.137412786,-7.966127872,10.12002087
0.04566484,-0.10762126,0.03936605901,0.05075752363,-1.474188209,-8.396296501,9.886743546
0.0458315,-0.1067210436,0.02670262754,0.06130136549,-0.8051130176,-8.793434143,9.61452198
0.04599816,-0.105334118,0.01393118128,0.0715393573,-0.1328048408,-9.155979156,9.304411888
0.04616482,-0.1034735441,0.001114890911,0.08142577112,0.5401142836,-9.482507706,8.957612991
0.04633148,-0.1011570469,-0.0116829481,0.09091896564,1.210831046,-9.771645546,8.575564384
0.04649814,-0.09840530902,-0.02440001443,0.09998110682,1.876990557,-10.02237701,8.159607887
