"Time","Subsystem #1|Branch Currents|MAINIA","Subsystem #1|Branch Currents|MAINIB","Subsystem #1|Branch Currents|MAINIC","Subsystem #1|Node Voltages|S1) M1","Subsystem #1|Node Voltages|S1) M2","Subsystem #1|Node Voltages|S1) M3"
0.0258323,0.03900421038,-0.1943914741,0.1422950327,10.50364971,-3.404816151,-7.108398437
0.02599896,0.04499070346,-0.1926812679,0.1360935122,10.34675503,-2.76241827,-7.594764233
0.02616562,0.05087319016,-0.1902487725,0.1293193549,10.14902306,-2.109240532,-8.051028252
0.02633228,0.0566281043,-0.1870924979,0.1219882071,9.911254883,-1.447865248,-8.475409508
0.02649894,0.06222991645,-0.1832129806,0.1141196415,9.634422302,-0.7809079885,-8.866256714
0.0266656,0.06765111536,-0.1786129922,0.1057373285,9.319647789,-0.1110000461,-9.222056389
0.02683226,0.07286251336,-0.1732979566,0.09686914086,8.968194962,0.5592268109,-9.541438103
0.02699892,0.07783406973,-0.1672772616,0.08754773438,8.581555367,1.226962805,-9.823084831
0.02716558,0.08253493905,-0.1605635583,0.0778099075,8.161115646,1.88987875,-10.06605434
0.02733224,0.08693340421,-0.1531722993,0.06769615412,7.708572865,2.545301676,-10.26936913
0.0274989,0.09099845588,-0.1451236159,0.05725099519,7.225712299,3.190663338,-10.43224239
0.02766556,0.09469991177,-0.1364419758,0.04652248695,6.714424133,3.823439598,-10.55404377
0.02783222,0.09800959378,-0.1271568984,0.03556193411,6.176732063,4.441135406,-10.63430023
0.02799888,0.1009015292,-0.1173026711,0.024423372,5.614768505,5.041304588,-10.67269325
0.02816554,0.1033523679,-0.1069180667,0.01316272281,5.030742168,5.621595383,-10.66908169
0.0283322,0.1053422615,-0.09604663402,0.00183739455,4.426942348,6.179728985,-10.62347603
0.02849886,0.1068551242,-0.08473628759,-0.009494400583,3.805761099,6.713522911,-10.53608608
0.02866552,0.1078787744,-0.07303848863,-0.02077460475,3.169623137,7.220890045,-10.40724945
0.02883218,0.1084054857,-0.06100816652,-0.03194593266,2.521007538,7.699855328,-10.23746681
0.02899884,0.1084321812,-0.04870329052,-0.04295248538,1.8624506,8.148538589,-10.02739716
0.0291655,0.1079601273,-0.03618395329,-0.05374046415,1.196522117,8.565172195,-9.777845383
0.02933216,0.1069951281,-0.02351181582,-0.06425862759,0.5258134604,8.948116302,-9.48976326
0.02949882,0.1055473611,-0.01074955147,-0.07445891947,-0.147047624,9.295859337,-9.164263725
0.02966548,0.1036309227,0.002039921703,-0.08429675549,-0.8194232583,9.607018471,-8.802605629
0.02983214,0.1012644917,0.01479371171,-0.09373182058,-1.488450527,9.880243301,-8.406305313
0.0299988,0.0984691605,0.02745046467,-0.10272751,-2.151896,10.11464405,-7.976706982
0.03016546,0.09526773542,0.03995107487,-0.1112508401,-2.807015657,10.30922413,-7.51556015
