Time,Absolute Ia,Absolute Ib,Absolute Ic,Fault
0.0,0.04952664673,0.1908955723,0.1309474409,No
0.00016666,0.05531296879,0.1879090518,0.1237459853,No
0.00033332,0.06095232069,0.1841990203,0.1160022467,No
0.00049998,0.06641758233,0.1797676682,0.1077389121,No
0.00066664,0.07167994231,0.1746196598,0.09898282588,No
0.0008333,0.07670931518,0.168762967,0.08976522088,No
0.00099996,0.08147556335,0.1622106582,0.08012257516,No
0.00116662,0.08594696969,0.1549769938,0.07009427249,No
0.00133328,0.0900920704,0.1470805556,0.05972367898,No
0.00149994,0.09388073534,0.1385452002,0.0490581952,No
0.0016666,0.09728420526,0.1293992102,0.03814835474,No
0.00183326,0.1002755389,0.119675301,0.02704747021,No
0.00199992,0.1028310433,0.1094113886,0.01581110246,No
0.00216658,0.104930155,0.09865017235,0.004496475682,No
0.00233324,0.1065555587,0.08743836731,0.006838378496,No
0.0024999,0.1076942086,0.07582668215,0.0181352552,No
0.00266656,0.1083376333,0.06386953592,0.02933665179,No
0.00283322,0.1084814221,0.0516240485,0.04038627073,No
0.00299988,0.108125791,0.03914975375,0.05122976378,No
0.00316654,0.107275635,0.02650808357,0.06181541085,No
0.0033332,0.1059399992,0.01376147103,0.07209430635,No
0.00349986,0.1041319668,0.000972710608,0.08202094585,No
0.00366652,0.1018693745,0.01179517806,0.09155412018,No
0.00383318,0.09917269647,0.02448038943,0.100656271,No
0.00399984,0.09606426954,0.03702319413,0.1092934236,No
0.0041665,0.0925693512,0.04936584458,0.1174361706,No
0.00433316,0.08871462941,0.06145335361,0.1250590533,No
0.00449982,0.08452878147,0.07323359698,0.1321411431,No
0.00466648,0.08004108071,0.08465795964,0.1386653334,No
0.00483314,0.07528078556,0.09568165988,0.1446178257,No
0.0049998,0.07027713209,0.1062637344,0.1499884129,No
0.00516646,0.06505844742,0.1163671911,0.1547694504,No
0.00533312,0.05965152755,0.1259590238,0.1589554697,No
0.00549978,0.05408152565,0.1350103319,0.1625431031,No
0.00566644,0.04837187007,0.1434958726,0.1655303091,No
0.0058331,0.042543713,0.1513937563,0.167915836,No
0.00599976,0.03661613539,0.1586852074,0.1696990877,No
0.00616642,0.03060619161,0.1653543413,0.1708797812,No
0.00633308,0.02452896349,0.1713874936,0.1714574844,No
0.00649974,0.01839851588,0.1767735481,0.1714328676,No
0.0066664,0.01222666446,0.1815021038,0.1708046049,No
0.00683306,0.006024187431,0.1855637133,0.169570908,No
0.00699972,0.0001983459661,0.1889500171,0.1677304059,No
0.00716638,0.006430581678,0.1916533262,0.1652817726,No
0.00733304,0.01266150922,0.1936663538,0.1622242779,No
0.0074997,0.01887920499,0.1949823648,0.158558473,No
0.00766636,0.02507046796,0.1955952495,0.1542862952,No
0.00783302,0.03122041933,0.1954990923,0.1494113058,No
0.00799968,0.03731221706,0.1946886033,0.1439392865,No
0.00816634,0.04332717508,0.193159461,0.1378787458,No
0.008333,0.04924439639,0.190908283,0.1312410384,No
0.00849966,0.05504076183,0.1879331768,0.1240409687,No
0.00866632,0.06069097668,0.1842339039,0.1162971109,No
0.00883298,0.06616792083,0.17981264,0.1080321148,No
0.00899964,0.07144250721,0.1746739,0.09927295893,No
0.0091663,0.07648446411,0.1688254774,0.090050973,No
0.00933296,0.08126356453,0.1622803658,0.08040262014,No
0.00949962,0.08574783057,0.1550527513,0.07036735117,No
0.00966628,0.08990543336,0.1471609473,0.05998867005,No
